,R&D,Administration,Marketing,Profit,Location
5945,89804.42306674279,44492.58424603201,242215.18207223914,72429.6607720262,0.0
5946,45824.36764730773,35845.054428040734,120963.5088544249,43505.196980916466,0.0
5947,64158.804290007305,32783.90718713823,176125.65955005615,82314.69029360691,0.0
5948,65851.10577405142,35554.09026493726,350783.27030206274,105081.82031994873,0.0
5949,71012.00893400777,33324.108131775705,191524.06903714137,79299.29149606657,0.0
5950,109470.9139516172,37415.826132712486,210846.25362407046,108757.44575885369,0.0
5951,98460.73167163985,36432.29518632065,244852.95512194614,106867.9423772121,1.0
5952,140419.88874183144,34001.02436161684,303917.4142697906,164910.72297895374,1.0
5953,107442.34313993821,33325.75437280182,275959.4890064026,134426.417889637,1.0
5954,111304.74346098833,36608.03926476426,98594.05945633908,95491.34201888894,0.0
5955,147101.09794251292,35566.664035072405,284573.14307840774,166081.44154534437,1.0
5956,94255.6316596679,36806.27619583817,267320.7593244182,100351.9503697649,1.0
5957,112490.00789385449,37241.252363703985,242453.95737441693,118122.84591558219,1.0
5958,82789.22269456567,32888.86231644545,251745.3002782407,123440.91005632444,0.0
5959,95497.51712546016,34656.94350545566,138328.00493002433,90150.67404663481,0.0
5960,47940.554451084594,36537.210772816354,244525.236984717,64512.429650039114,0.0
5961,79789.80843664543,34424.87485742998,231638.16464552417,103901.59084946485,0.0
5962,121775.629597882,34722.00386500161,267436.4929887925,137387.51267841758,1.0
5963,103177.7352240978,38302.77638042222,244395.8143175539,112860.65162993711,1.0
5964,86825.33698728196,35454.810070151776,164875.58980824685,82315.62596120685,0.0
5965,101683.8848066139,36473.38489987822,165374.32936728996,99900.45268266022,0.0
5966,62748.13648006947,32486.335857965332,242128.48431844596,94251.21137495764,0.0
5967,102889.23184191526,39198.284913415635,270269.0072781788,104147.52582246829,1.0
5968,85503.70769762994,27809.88001793381,205028.5345810416,115746.63023925039,0.0
5969,113055.40983594912,32534.36385406846,86892.01972546952,97214.60250093954,0.0
5970,60861.857139486056,35253.835856966354,236383.30800506612,74858.98078989652,0.0
5971,98289.85650980477,38642.569594700835,276822.2207046483,96749.44431531154,1.0
5972,100488.54645299737,33413.26954512349,169679.83072753387,106499.48405046815,0.0
5973,81363.02660776298,34090.4755181346,224584.55757813563,106437.34806956035,0.0
5974,86431.74562580338,33304.74537679465,252619.89652978585,112850.36851694492,0.0
5975,112115.83767729996,42540.84502348599,195836.40691521243,89758.15394628159,0.0
5976,90957.14167375602,35246.09928988435,267477.9573410491,116858.42972639961,1.0
5977,63565.86649370962,33397.21976774036,152802.64998755744,64389.14542855388,0.0
5978,91726.18533621686,37570.10513649156,212448.92460640654,94099.03091982579,0.0
5979,75696.96616478804,40415.01458174763,346970.6722393881,96835.73129263405,0.0
5980,118682.94297925083,32584.52337901712,198119.35850802268,128554.20216082699,0.0
5981,87756.44417116692,34809.79334007118,174525.29780231538,97670.43643042659,0.0
5982,72466.52027526812,37485.30941305938,182233.62512710097,80661.23610777377,0.0
5983,80820.95693706801,34172.63909932343,208730.4150332067,85705.32551466711,0.0
5984,99141.13343726455,35428.363279199926,179450.95690075186,94585.2758692842,0.0
5985,63109.448832124646,32944.461742732325,227376.3786437542,84188.12495930385,0.0
5986,84842.58075329663,35770.11800441292,128121.96272257934,82502.90066078876,0.0
5987,105405.49176423605,38097.62893652558,260336.69310958902,119851.15347456587,1.0
5988,90783.519939117,34530.66614068934,135058.22570644956,95013.5363434692,0.0
5989,116651.32053075432,31146.50024578949,156515.59034482916,122436.93238622733,0.0
5990,112362.60063970377,30892.88960651823,188885.8402133064,138307.64186423342,0.0
5991,68431.66867142174,31721.010851722483,390713.31119997497,130640.76581930129,0.0
5992,72469.26616828657,35550.747199833015,148046.40133385334,67879.8221740805,0.0
5993,85391.7337174697,30861.56907636015,235336.1884825797,121356.25248549996,0.0
5994,103007.2964795384,38302.24383142312,192975.19282082425,104975.67874215593,0.0
5995,126478.5240186519,37048.99730278337,154083.69310043013,114536.35465003908,0.0
5996,68166.1647109788,35575.22241905864,248089.9666973271,92034.63812913164,0.0
5997,55937.701711587804,36071.73131292852,228517.77269738133,74592.7977661396,0.0
5998,59177.186139405894,31936.22770467082,236029.89254139268,91839.92888335805,0.0
5999,95462.84659630402,39345.815338185785,256484.52008670173,88040.70274841979,1.0
6000,74158.35362496108,30775.312160585207,220643.9685137829,106976.66952434242,0.0
6001,81523.64725480607,33300.724297013585,139885.09344559076,94398.81504742806,0.0
6002,126245.06036689665,34624.85175876554,318445.7173675085,139044.42641497316,1.0
6003,74136.58297285077,33749.79984618621,261083.79608284094,102953.63072411243,0.0
6004,76235.74203752898,32363.618302282015,253738.9556870602,106417.32193468873,0.0
6005,84216.67842797568,38623.491815776164,123803.33503673432,59573.17906732195,0.0
6006,115870.83967630644,33162.975769499746,215147.95935648668,129679.953422745,0.0
6007,112438.82367773422,41700.13318459102,170176.71684594266,81751.81737020734,0.0
6008,76229.91838315593,39867.06873273937,263068.67301796586,81131.75192573929,0.0
6009,87967.36608729421,29965.353063239596,238113.4809932961,121613.83443826393,0.0
6010,98080.87417118854,39421.772126810196,247237.03213181492,107407.11752295437,1.0
6011,114773.99433682916,36225.47120996716,239898.81923914823,121243.81460402037,1.0
6012,84164.52638322688,28610.23949722682,254503.9162727819,122917.55122006174,0.0
6013,76192.01099847407,37314.89338712101,231517.00638826823,84739.25115074805,0.0
6014,89695.74430720836,32473.17593221952,212153.80773510513,112918.5748834087,0.0
6015,75006.57158807725,34051.885952224475,290728.6406715798,103006.63170099404,0.0
6016,108836.73280100276,35733.23766066868,306247.4745826336,129455.45165110959,1.0
6017,102643.41700639129,33076.016088940785,272349.2958913339,135585.24565614734,1.0
6018,101812.20304286468,33486.60300284064,292551.3026155646,124297.1551110491,1.0
6019,80785.39162613671,26385.564799455904,318145.8341116949,140320.97473423445,0.0
6020,107381.19892598795,34481.25770312158,161313.81155264768,105162.10934208808,0.0
6021,117077.49930078103,34484.75576570186,263191.21596383903,134754.84581104718,1.0
6022,80546.53891041083,33456.81951766659,154706.7854849357,87182.91198977738,0.0
6023,80428.7535452652,36160.475470864636,311212.31772350427,108902.41613659586,0.0
6024,114783.0238954576,31561.89002942729,197882.78171110534,127938.81609480665,0.0
6025,82384.70843838797,33722.111288174885,210352.21261780383,102482.63014365394,0.0
6026,95629.49148923058,26384.12372963512,261723.28763148442,151937.0764469387,1.0
6027,121018.65097672015,32108.143882100998,274563.5905887245,147361.33776089316,1.0
6028,75738.36717193079,32761.515210867026,278721.69442334207,113583.35262055752,0.0
6029,101564.9456593394,33316.751873025554,302599.37893270515,133290.8914605079,1.0
6030,88036.05626452094,34179.19610085756,203610.5759878956,96444.6437329669,0.0
6031,105228.1512622001,33899.316362249694,190822.57408576627,116008.47682415479,0.0
6032,141875.31724994135,25857.74807729985,254193.83282111082,185918.50238569485,1.0
6033,98776.29092631153,35306.354519268825,282901.9070566127,121808.68948381658,1.0
6034,117608.97868223711,31960.15140554464,280004.49454599584,147603.41201342407,1.0
6035,91215.39714641681,35476.5804348244,180744.65308604506,97918.55671632885,0.0
6036,79153.82581965782,36338.88626841403,317626.24750113365,105750.65596551677,0.0
6037,125793.56667160171,31087.376361529048,227651.8380526367,147629.24366992014,0.0
6038,77408.29823584587,36229.040686028035,214452.47392899336,90037.69919589996,0.0
6039,103442.60392302755,34792.319054861364,257273.00103674957,117040.47508682669,1.0
6040,81193.37362706522,32377.387454038282,265230.36558600666,122300.16460801617,0.0
6041,98164.24018732403,34436.694901032555,257575.90634008741,112151.97184825811,1.0
6042,107718.49760251783,32351.366949353425,138645.6354840339,115783.75427712344,0.0
6043,114599.78114391361,31265.1248399536,206691.206155488,126228.84202765413,0.0
6044,99322.40503564534,27379.81719924066,234987.72122162915,137259.34441639506,1.0
6045,66926.65931751192,36687.1420164538,288320.0617392432,89001.48569607793,0.0
6046,77868.53002038358,25494.459005683795,292754.3112400756,144466.00474844623,0.0
6047,97771.29354975147,35439.80151777341,224996.63391282668,108555.22915505122,0.0
6048,110888.05563672713,33782.84486288187,172523.6796072035,108426.19886381607,0.0
6049,93191.99434945402,29501.897251223523,250612.92362999747,131762.98588365657,1.0
6050,95443.27680428023,30456.447665906097,141817.26824921486,101496.68038850187,0.0
6051,87521.96032943566,30700.778172880175,207665.98602185308,126880.18702895864,0.0
6052,90003.15568117898,37680.93925090383,242990.59575815225,94972.25103072853,0.0
6053,113119.57034553055,30587.892467965125,323187.3465532768,158417.29297613603,1.0
6054,88393.36391745317,38656.622177494144,228548.51156694876,94084.50167639046,0.0
6055,74505.56675592052,32443.827991770555,260170.03651441485,116691.41011393366,0.0
6056,85635.05070714776,35798.70615049628,176875.1705637453,93183.60602890815,0.0
6057,108472.85710710699,32485.854298661594,153039.93689196874,122494.38574963098,0.0
6058,121415.79980297212,32306.15736478718,288889.48709974875,146525.04555673362,1.0
6059,90280.686151433,41270.211931211416,228136.53876091389,86312.0215044037,0.0
6060,108753.94256826858,35750.81068597065,228613.59172737214,122351.12306270994,0.0
6061,100947.19892438328,34244.88667344209,230110.89568570597,129265.92080318081,0.0
6062,127589.39476044734,32632.303179519167,148496.66625514356,124166.3978120989,0.0
6063,72662.1866548646,29821.117200787994,292275.9595054267,124723.91545148699,0.0
6064,71346.24070422191,32991.257526376205,164253.51684010128,90601.97149127045,0.0
6065,130688.33572383385,38889.05632324404,234520.3868812936,127380.72450273477,1.0
6066,87794.41551976874,39863.244760804846,393056.9523323857,117126.23071500617,0.0
6067,77406.3606659612,32023.31118287783,158422.3039676328,82759.06282346195,0.0
6068,110000.2592978467,28809.34918590644,391380.8588310382,175041.4752764419,1.0
6069,100428.36980450938,36521.60409988267,304075.98207876325,125498.85875367628,1.0
6070,65674.47852096937,28512.38117424054,199959.07980357372,91333.53500904406,0.0
6071,98523.34483024705,34059.43701059953,195830.67919594143,108052.77206977179,0.0
6072,117094.8663562431,31672.771773200744,230741.0176338697,133466.07886933663,0.0
6073,108221.61837415663,39396.695410696746,306584.51537240966,121366.90016354607,1.0
6074,138219.00667196925,25940.709780675872,328771.354002773,199037.26061723224,1.0
6075,77158.76303452774,33809.31486030381,277703.7250662842,102774.17209699066,0.0
6076,86057.58694232591,30856.530718105856,239215.1522126841,125395.41732025743,0.0
6077,63390.54592899375,41281.51439672609,206956.81233512893,63680.17622566149,0.0
6078,58064.69154016414,33177.422126421196,205821.29542987386,92703.6871057732,0.0
6079,89192.64527990106,39633.66556263407,244214.42800425514,87275.60055156604,0.0
6080,54228.45454471171,30431.938168703884,189069.45371129355,84101.61808831338,0.0
6081,90622.01493636779,37698.06238441769,260360.430900483,96858.29383470197,0.0
6082,115008.52586316741,33172.987007237374,261444.95487427345,140393.27881915093,1.0
6083,71676.37437146665,43490.44197542617,220497.59175493894,63323.35266888901,0.0
6084,129193.23170243861,31030.298732920655,367338.5675116,180293.1509848689,1.0
6085,103369.06607790005,26904.74760019212,266618.6911512734,161736.93093395064,1.0
6086,118521.82873541965,25895.498169494087,273778.3119108804,161366.74454504685,1.0
6087,66207.26302617669,37029.287906611426,224861.69858169393,73295.57486859287,0.0
6088,94875.36748357891,35132.296484258026,227828.66876162373,111485.68729871958,0.0
6089,94525.04247465219,32198.231221273625,222190.3366837362,121119.41330875686,0.0
6090,100185.46513319809,25582.958832094362,228421.47876327133,156283.91172966018,0.0
6091,80436.62418654132,26665.303217000735,227629.51956556842,127400.59415139435,0.0
6092,110568.68464761056,32498.808223522847,362704.004884606,164855.2280911123,1.0
6093,79893.35385411246,31248.379985271644,254080.80219472895,110599.67603725009,0.0
6094,104562.56968593267,39061.77078439043,71156.60689717223,75285.00853478066,0.0
6095,133673.44561280793,28738.55427625957,245541.78501272548,168477.3968061369,1.0
6096,83074.66584268279,36397.803735666595,291295.6296429757,108029.60867970395,0.0
6097,90284.22757270416,35080.31228903866,262502.24152642227,116539.74327625147,0.0
6098,75080.70162060551,30582.600143677377,286362.2733029102,117889.75409887946,0.0
6099,133942.47489888797,31178.67000750849,244807.33093386743,169003.9724179703,1.0
6100,87760.92368939571,35955.93494625631,220807.64696883826,88086.14518177933,0.0
6101,115597.07076180662,32785.11220673105,236217.0983167986,130841.64399926524,1.0
6102,97556.26386812062,30650.37706129586,115886.64993483854,119147.5376199575,0.0
6103,88056.28270357757,33491.40947860142,308266.3138511984,127063.95684809976,0.0
6104,101259.72389959997,34797.315082037356,226681.5519007072,115254.75920581592,0.0
6105,112386.41387115448,39677.04930107486,196447.23114722513,97481.16870331745,0.0
6106,78939.90928541691,33837.35363104414,311741.8626545993,115814.15164004988,0.0
6107,79427.02480622008,28714.61710444711,357350.2115471322,140418.71267274435,0.0
6108,91861.08392946668,34871.143630135164,376029.14402380545,135607.17102676845,1.0
6109,102406.77130994185,32874.59460401667,224652.4833468697,114269.91036529036,0.0
6110,96467.34473212603,37383.263368248015,231933.7358008894,113243.71129078268,1.0
6111,89043.98211559933,41859.55250353212,164491.17652163032,59370.37575892942,0.0
6112,93987.16779703862,35887.064434085,232626.06350625982,113159.97695618506,1.0
6113,94701.11590671977,37703.8600843071,254174.7452975507,98491.89689539626,1.0
6114,86605.34176033318,42220.755775129976,393880.34078016604,107387.82410758022,0.0
6115,123316.55106756918,30169.82582697317,288947.97442960134,173375.86492786944,1.0
6116,81342.87974416133,36220.057417309414,286960.18169604725,103364.1865674994,0.0
6117,83126.23454213404,22253.39118130833,179803.7642223806,144117.30214681852,0.0
6118,89082.34140057032,41207.02829543042,152771.5224198155,68300.70642068727,0.0
6119,85472.83677457097,37530.830503768906,258216.80251764567,84888.99167486666,0.0
6120,74049.54011794443,39387.42394552976,248447.8408200293,76731.9052827617,0.0
6121,92890.17736794031,28960.129842016326,275453.3497842244,139617.3713782914,1.0
6122,100226.5271550962,39983.87624118294,179465.21301475068,85650.35346389236,0.0
6123,95792.37276044292,25901.188659540294,243566.75255170313,146451.18761603048,1.0
6124,100504.80620530306,43364.66818449272,225230.90976826544,74325.72308104289,0.0
6125,70363.22204535363,37419.73185631611,199992.49652470386,79518.01259309151,0.0
6126,40678.91972887672,32484.082914592043,193368.42222359945,72272.78990083074,0.0
6127,47639.85312445954,42396.05535302363,379418.1404719308,76926.93943205255,0.0
6128,96878.60340694065,36932.62663854798,224283.5751048178,115472.91121001751,0.0
6129,133162.50833796174,30946.23470798804,268620.343659114,162203.98169590536,1.0
6130,139042.30532284154,30298.706286347624,232371.98518803646,154035.53099340372,1.0
